X..Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Gobiocypris rarus	143606	20398951
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	21729750
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	27391359
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	21729750
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	15084347
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	9705896
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	10696776|9705896
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	12676605|14579009
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	11861974|12676605|16125883
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	14579009
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18275596
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18275596
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	11861974|26022396|28803809
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	21291947|21295777|21310686
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	25682698
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	15589981
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	25682698
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	10053169|18324785
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	25682698
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	9073609
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	18819937
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	21310686
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Homo sapiens	9606	15064155
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Micropterus salmoides	27706	16707152|16765462
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Micropterus salmoides	27706	12470818
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Pimephales promelas	90988	15597887
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Rattus norvegicus	10116	7791873
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Rattus norvegicus	10116	10448550|14565775
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Rattus norvegicus	10116	7791873
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AR	367	Salmo salar	8030	29148584
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AREL1	9870	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ARFGEF2	10564	Micropterus salmoides	27706	27391359
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ARG1	383	Mus musculus	10090	26748080
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ARG1	383	Mus musculus	10090	26748080
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ARL4C	10123	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ATF3	467	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ATF5	22809	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ATF6	22926	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ATP5B	11947	Mus spretus	10096	29481894
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	ATP8B4	79895	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AVBD1	395841	Gallus gallus	9031	30307967
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AVBD6	407776	Gallus gallus	9031	30307967
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AVBD7	407777	Gallus gallus	9031	30307967
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	AVP	551	Coturnix japonica	93934	19442834
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BACE1	23621	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BACE2	25825	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAIAP2L2	80115	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAK1	578	Rattus norvegicus	10116	21281706
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAK1	578	Rattus norvegicus	10116	21281706|21384494
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAX	581	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAX	581	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAX	581	Mus spretus	10096	28651089
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAX	581	Rattus norvegicus	10116	21281706
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BAX	581	Rattus norvegicus	10116	21281706|21384494|25410718
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BCL2	596	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BCL2	596	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BCL2L1	598	Mus spretus	10096	28651089
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BCL2L11	10018	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BCL2L2	599	Rattus norvegicus	10116	21384494
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BDNF	627	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BHLHA15	168620	Homo sapiens	9606	28263720
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BHLHE40	8553	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BID	637	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BIK	638	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BLVRB	645	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BPHL	670	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BRCA1	672	Homo sapiens	9606	20206645
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BRCA1	672	Homo sapiens	9606	20206645
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BSN	8927	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	BTG2	7832	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	C1R	715	Micropterus salmoides	27706	27391359
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CA2	760	Rattus norvegicus	10116	15885261
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1A	773	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1B	774	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1C	775	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1D	776	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1G	8913	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA1I	8911	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNA2D3	55799	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNB1	782	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNB3	784	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNG2	10369	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNG6	59285	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CACNG7	59284	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CADM1	23705	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CALB2	794	Rattus norvegicus	10116	28572628
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAMK2B	816	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAMK2G	818	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAPN1	823	Rattus norvegicus	10116	21384494
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAPN11	11131	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CARD10	29775	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CARD6	84674	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CARNS1	57571	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP12	100506742	Rattus norvegicus	10116	21384494
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Mus musculus	10090	26563996
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Mus musculus	10090	26563996
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Mus musculus	10090	26563996
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Mus musculus	10090	26563996
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Mus spretus	10096	28651089
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836	Rattus norvegicus	10116	19644561|20025943|21384494|24576310|25410718
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3	836			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP3B	566604	Salmo salar	8030	29148584
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP4	837	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841	Rattus norvegicus	10116	20025943
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841	Rattus norvegicus	10116	19644561|20025943|21384494
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8	841			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP8AP2	9994	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP9	842	Homo sapiens	9606	19545618
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP9	842	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP9	842	Rattus norvegicus	10116	21384494|24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP9	842			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CASP9	842			19175174
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAT	847	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CAT	847	Rattus norvegicus	10116	28659405
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CBS	875	Salmo salar	8030	29148584
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCDC189	90835	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCDC85A	114800	Homo sapiens	9606	30822522
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCL9	20308	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCND1	595	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCND1	595	Homo sapiens	9606	20206645
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCND1	595	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCND1	595	Homo sapiens	9606	20206645
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCND1	595	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CCNL2	81669	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD300LF	146722	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD36	948	Mus musculus	10090	25541407
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD36	948	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD38	952	Rattus norvegicus	10116	15885261
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD4	920	Mus spretus	10096	28651089
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD40LG	959	Rattus norvegicus	10116	24576310
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD44	960	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD81	975	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CD86	942	Homo sapiens	9606	28412309
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CDH2	1000	Rattus norvegicus	10116	23501609
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CDH2	1000	Rattus norvegicus	10116	23501609
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CEBPA	1050	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CEBPB	1051	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CES1G	12623	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CFL1	1072	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CGA	1081	Homo sapiens	9606	27391359
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CHGA	1113	Rattus norvegicus	10116	25607892
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CHN2	1124	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CHRM2	1129	Rattus norvegicus	10116	28572628
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CHRNA3	1136	Rattus norvegicus	10116	28572628
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CKMT2	1160	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CLDN7	1366	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CLOCK	9575	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CLU	1191	Homo sapiens	9606	21291947
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CLU	1191	Rattus norvegicus	10116	9007049
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	COL16A1	1307	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	COX8B	12869	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CPB1	1360	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CPT1A	1374	Homo sapiens	9606	28397872
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CREB1	1385	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CREBBP	1387	Homo sapiens	9606	22609851|27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CREG1	8804	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CREM	1390	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CRYL1	51084	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CSNK2A1	1457	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CSTB	1476	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTDP1	9150	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTNNAL1	8727	Mus spretus	10096	28651089
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTNNB1	1499	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTNNB1	1499	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTNNB1	1499	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTNNB1	1499	Homo sapiens	9606	27589886
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTSD	1509	Micropterus salmoides	27706	12470818
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CTTN	2017	Mus spretus	10096	29554563
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CXCL8	3576	Homo sapiens	9606	28412309
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CYBA	1535	Homo sapiens	9606	25386960
72-55-9	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CYCS	54205	Mus spretus	10096	29554563
