X..Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AASS	10157	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABAT	18	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABCC3	8714	Rattus norvegicus	10116	29142165
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABHD12	26090	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABHD13	84945	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABHD16B	140701	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABHD4	63874	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABI1	10006	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABO	28	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABT1	29777	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ABTB2	25841	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACACA	31	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACBD3	64746	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACER1	125981	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACIN1	22985	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACTB	60	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACTG1	71	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACTN2	88	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACTN4	81	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACY3	91703	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ACYP2	98	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADAM10	102	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADAM23	8745	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADAMTS6	11174	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADGRG1	9289	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADGRG2	10149	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ADPRH	141	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AFAP1	60312	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AFAP1L1	134265	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AFG3L2	10939	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AGL	178	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AGRP	181	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHCYL2	23382	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Cavia porcellus	10141	25654323
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	21781905
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	10448124
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Homo sapiens	9606	31251971
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Mus musculus	10090	20961953
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Mus musculus	10090	25654323
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Mus musculus	10090	20961953
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Mus musculus	10090	20961953
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Rattus norvegicus	10116	12850102
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHR	196	Rattus norvegicus	10116	25654323
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AHRR	57491	Rattus norvegicus	10116	29738842
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AIP	9049	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKAP8	10270	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKAP8L	26993	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKIRIN2	55122	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKT1	207	Homo sapiens	9606	25644787
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKT1	207	Homo sapiens	9606	25644787
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AKT1	207	Homo sapiens	9606	25644787
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ALDH3A1	218	Rattus norvegicus	10116	29738842
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ALKBH5	54890	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AMBRA1	55626	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD12	23253	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD13A	88455	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD31	256006	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD35	148741	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD36	375248	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD39	51239	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANKRD65	441869	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANO4	121601	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANXA4	307	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ANXA5	308	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AOAH	313	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AP3B2	8120	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AP3S1	1176	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AP4S1	11154	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		APEX1	328	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		APEX2	27301	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		APPBP2	10513	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		APTX	54840	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AR	367	Homo sapiens	9606	21357386|26022396
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AR	367	Homo sapiens	9606	18324785
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARF2	11841	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARF6	382	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP12	94134	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP15	55843	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP18	93663	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP21	57584	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP24	83478	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP32	9743	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGAP39	80728	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGEF2	9181	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARHGEF3	50650	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARID2	196528	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARL1	400	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARL2	402	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARNT2	9915	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARNTL	406	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARPC3	10094	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARPC5	10092	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARVCF	421	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ARXES2	76976	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ASAP3	55616	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ASB17OS	72317	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ASF1B	55723	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ASTL	431705	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ASXL2	55252	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATAD1	84896	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATCAY	85300	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATF4	468	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATF7	11016	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATG101	60673	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATG14	22863	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATG2B	55102	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATL3	25923	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATP13A3	79572	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATP2A2	488	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATP2B1	490	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATP6AP2	10159	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATP6V0D1	9114	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATPIF1	11983	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATRN	8455	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATRNL1	26033	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		ATRX	546	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AURKC	6795	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AV099323	102633666	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AVPI1	60370	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		AVPR1A	552	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		B9D1OS	73216	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		BACH1	571	Mus musculus	10090	31388691
pcb118	"2,3',4,4',5-pentachlorobiphenyl"	C070055		BBS9	27241	Mus musculus	10090	31388691
