X..Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
7439-98-7	Molybdenum	D008982	7439-98-7	CASP3	836	Homo sapiens	9606	26391003
7439-98-7	Molybdenum	D008982	7439-98-7	CASP7	840	Homo sapiens	9606	26391003
7439-98-7	Molybdenum	D008982	7439-98-7	CASP8	841	Homo sapiens	9606	26391003
7439-98-7	Molybdenum	D008982	7439-98-7	CASP9	842	Homo sapiens	9606	26391003
7439-98-7	Molybdenum	D008982	7439-98-7	PRL	5617	Homo sapiens	9606	19595304
7439-98-7	Molybdenum	D008982	7439-98-7	SLC13A4	26266	Rattus norvegicus	10116	16129486
7439-98-7	Molybdenum	D008982	7439-98-7	TP53	7157	Homo sapiens	9606	26391003
7439-98-7	Molybdenum	D008982	7439-98-7	XDH	7498	Anas	8835	25940730
