,GeneID,Symbol
7529,52179,D9ERTD256E
7530,52062,D9ERTD26E
7531,52208,D9ERTD292E
7532,52235,D9ERTD305E
7533,52203,D9ERTD306E
7534,52259,D9ERTD334E
7535,52299,D9ERTD338E
7536,52312,D9ERTD341E
7537,52282,D9ERTD356E
7538,52281,D9ERTD382E
7539,52361,D9ERTD496E
7540,52363,D9ERTD596E
7541,52145,D9ERTD720E
7542,52412,D9ERTD788E
7543,52431,D9ERTD815E
7544,53723,D9H3S92
7545,53724,D9H3S93
7546,53686,D9HRB1
7547,53684,D9LWS1
7548,28133,D9MGC40E
7549,28132,D9MGC42E
7550,27885,D9MGC43
7551,28134,D9MGC45E
7552,28137,D9MGC46E
7553,52780,D9MGC47E
7554,102380,D9MGI32
7555,97543,D9MGI9
7556,61558,D9MIT177A
7557,53752,D9NCVS53
7558,53753,D9NCVS58
7559,27944,D9NDS2
7560,51851,D9SUT1E
7561,51825,D9SUT2E
7562,52756,D9UCL1E
7563,28014,D9WSU149
7564,52770,D9WSU191E
7565,52742,D9WSU1E
7566,27963,D9WSU74E
7567,27962,D9WSU90E
7568,13130,DA
7569,23002,DAAM1
7570,23500,DAAM2
7571,1600,DAB1
7572,1601,DAB2
7573,153090,DAB2IP
7574,1602,DACH1
7575,117154,DACH2
7576,51339,DACT1
7577,168002,DACT2
7578,147906,DACT3
7579,1603,DAD1
7580,1605,DAG1
7581,747,DAGLA
7582,221955,DAGLB
7584,104940698,DALIR
7585,55152,DALRD3
7586,57291,DANCR
7587,199699,DAND5
7588,1610,DAO
7589,1611,DAP
7590,7818,DAP3
7591,1612,DAPK1
7592,23604,DAPK2
7593,1613,DAPK3
7594,92196,DAPL1
7595,27071,DAPP1
7596,112146,DAQ1
7597,112214,DAQ10
7598,112215,DAQ11
7599,112216,DAQ12
7600,112217,DAQ13
7601,112211,DAQ14
7602,112212,DAQ15
7603,112213,DAQ16
7604,114747,DAQ17
7605,114748,DAQ18
7606,114749,DAQ19
7607,109428,DAQ2
7608,112159,DAQ3
7609,112170,DAQ4
7610,112171,DAQ5
7611,112172,DAQ6
7612,112169,DAQ7
7613,112173,DAQ8
7614,112174,DAQ9
7616,226414,DARS
7617,55157,DARS2
7618,107419,DAS
7620,117010,DATD
7621,116739,DAUTB1
7622,116773,DAUTB2
7623,116774,DAUTB3
7624,116775,DAUTB4
7625,164781,DAW1
7626,1616,DAXX
7627,26528,DAZAP1
7628,9802,DAZAP2
7629,1618,DAZL
7630,109578,DBF
7631,10926,DBF4
7632,1621,DBH
7633,329371,DBHOS
7634,1622,DBI
7635,13168,DBIL5
7636,171464,DBIL5-PS
7637,100035406,DBM1
7638,100035407,DBM2
7639,100036123,DBM3
7640,100035693,DBM4
7641,100037410,DBMC1
7642,100037411,DBMC2
7643,100037412,DBMC3
7644,1627,DBN1
7645,79007,DBNDD1
7646,55861,DBNDD2
7647,28988,DBNL
7648,1628,DBP
7649,386753,DBPHT2
7650,51163,DBR1
7651,100035434,DBSQ1
7652,100036005,DBSQ2
7653,100036127,DBSQ3
7654,100035435,DBSQ4
7655,100036387,DBSQ5
7656,100036006,DBSQ6
7657,100035436,DBSQ7
7658,100035701,DBSQ8
7659,114682,DBSTY1
7660,114683,DBSTY2
7661,114684,DBSTY3
7662,114685,DBSTY4
7663,1629,DBT
7664,100035046,DBTS1
7665,100035051,DBTS2
7666,120237,DBX1
7667,440097,DBX2
7668,9730,DCAF1
7669,79269,DCAF10
7670,80344,DCAF11
7671,25853,DCAF12
7672,139170,DCAF12L1
7673,340578,DCAF12L2
7674,25879,DCAF13
7675,90379,DCAF15
7676,80067,DCAF17
7677,26094,DCAF4
7678,8816,DCAF5
7679,55827,DCAF6
7680,10238,DCAF7
7681,50717,DCAF8
7682,18630,DCAF8L
7683,79877,DCAKD
7684,285761,DCBLD1
7685,131566,DCBLD2
7686,1630,DCC
7688,195208,DCDC2A
7689,149069,DCDC2B
7690,728597,DCDC2C
7691,329482,DCDC5
7692,8642,DCHS1
7693,54798,DCHS2
7694,1633,DCK
7695,9201,DCLK1
7696,166614,DCLK2
7697,85443,DCLK3
7698,9937,DCLRE1A
7699,64858,DCLRE1B
7700,64421,DCLRE1C
7701,1634,DCN
7702,55802,DCP1A
7703,196513,DCP1B
7704,167227,DCP2
7705,13184,DCPP1
7706,630537,DCPP2
7707,620253,DCPP3
7708,28960,DCPS
7709,497118,DCR3
7710,149095,DCST1
7711,127579,DCST2
7712,81501,DCSTAMP
7713,110744,DCSX1
7714,110743,DCSX2
7715,110742,DCSX3
7716,110741,DCSX4
7717,1638,DCT
7718,1635,DCTD
7719,1639,DCTN1
7720,10540,DCTN2
7721,11258,DCTN3
7722,51164,DCTN4
7723,84516,DCTN5
7724,10671,DCTN6
7725,79077,DCTPP1
7726,54165,DCUN1D1
7727,55208,DCUN1D2
7728,123879,DCUN1D3
7729,23142,DCUN1D4
7730,84259,DCUN1D5
7731,1641,DCX
7732,51181,DCXR
7733,79016,DDA1
7734,23576,DDAH1
7735,23564,DDAH2
7736,1642,DDB1
7737,1643,DDB2
7738,1644,DDC
7739,80821,DDHD1
7740,23259,DDHD2
7741,414301,DDI1
7742,84301,DDI2
7743,220042,DDIAS
7744,1649,DDIT3
7745,54541,DDIT4
7746,115265,DDIT4L
7747,23109,DDN
7748,8528,DDO
7749,1650,DDOST
7750,780,DDR1
7751,4921,DDR2
7752,65992,DDRGK1
7753,13201,DDS
7754,1652,DDT
7755,1653,DDX1
7756,1662,DDX10
7757,1663,DDX11
7758,10521,DDX17
7759,8886,DDX18
7761,55308,DDX19A
7762,11269,DDX19B
7763,11218,DDX20
7764,9188,DDX21
7765,9416,DDX23
7766,57062,DDX24
7767,29118,DDX25
7769,55661,DDX27
7770,55794,DDX28
7771,64794,DDX31
7772,10212,DDX39A
7773,7919,DDX39B
7774,1654,DDX3X
7775,8653,DDX3Y
7776,54514,DDX4
7777,51428,DDX41
7778,11325,DDX42
7779,55510,DDX43
7780,9879,DDX46
7781,51202,DDX47
7782,54555,DDX49
7783,1655,DDX5
7784,79009,DDX50
7785,317781,DDX51
7786,11056,DDX52
7787,79039,DDX54
7788,57696,DDX55
7789,54606,DDX56
7790,23586,DDX58
7791,83479,DDX59
7792,111326,DDX5-PS1
7793,1656,DDX6
7794,55601,DDX60
7795,10522,DEAF1
7796,1666,DECR1
7797,26063,DECR2
7798,9191,DEDD
7799,162989,DEDD2
7800,50619,DEF6
7801,54849,DEF8
7802,1667,DEFA1
7803,13229,DEFA10
7804,13230,DEFA11
7805,13231,DEFA12
7806,13232,DEFA13
7807,13233,DEFA14
7808,13234,DEFA15
7809,13235,DEFA16
7810,23855,DEFA17
7811,100294660,DEFA2
7812,68009,DEFA20
7813,66298,DEFA21
7814,382059,DEFA22
7815,497114,DEFA23
7816,503491,DEFA24
7817,13236,DEFA25
7818,626708,DEFA26
7819,100041811,DEFA27
7820,626682,DEFA28
7821,13218,DEFA29
7822,1668,DEFA3
7823,100038927,DEFA30
7824,13226,DEFA31
7825,100041890,DEFA32
7826,100505096,DEFA33
7827,100041952,DEFA34
7828,100041688,DEFA35
7829,100862126,DEFA36
7830,100041895,DEFA37
7831,634825,DEFA38
7832,382000,DEFA39
7833,1669,DEFA4
7834,100041787,DEFA40
7835,100041759,DEFA41
7836,665927,DEFA42
7837,665956,DEFA43
7838,1670,DEFA5
7839,1671,DEFA6
7840,13241,DEFA7
7841,13242,DEFA8
7842,13243,DEFA9
7843,727720,DEFA-PS1
7844,100040729,DEFA-PS10
7845,100040739,DEFA-PS11
7846,654452,DEFA-PS12
7847,654456,DEFA-PS13
7848,100040514,DEFA-PS14
7849,100040528,DEFA-PS15
7850,100040668,DEFA-PS16
7851,100040693,DEFA-PS17
7852,100041843,DEFA-PS18
7853,672740,DEFA-PS6
7854,115486950,DEFA-PS8
7855,13219,DEFA-RS10
7856,107972,DEFA-RS11
7857,13221,DEFA-RS12
7858,13222,DEFA-RS2
7859,13223,DEFA-RS4
7860,107948,DEFA-RS5
7861,107947,DEFA-RS6
7862,107946,DEFA-RS8
7863,107945,DEFA-RS9
7864,1672,DEFB1
7865,246085,DEFB10
7866,246081,DEFB11
7867,77674,DEFB12
7868,246083,DEFB13
7869,244332,DEFB14
7870,246082,DEFB15
7871,654460,DEFB18
7872,246700,DEFB19
7873,13215,DEFB2
7874,319579,DEFB20
7875,403172,DEFB21
7876,442835,DEFB22
7877,629114,DEFB23
7878,654459,DEFB25
7879,654457,DEFB26
7880,545475,DEFB28
7881,75400,DEFB29
7882,27358,DEFB3
7883,73670,DEFB30
7884,654453,DEFB33
7885,360211,DEFB34
7886,246084,DEFB35
7887,266620,DEFB36
7888,353320,DEFB37
7889,360212,DEFB38
7890,360214,DEFB39
7891,56519,DEFB4
7892,360217,DEFB40
7893,77673,DEFB41
7894,619548,DEFB42
7895,654458,DEFB43
7896,654454,DEFB44-PS
7897,433490,DEFB45
7898,574081,DEFB46
7899,654465,DEFB47
7900,432867,DEFB48
7901,81007,DEFB5
7902,387334,DEFB50
7903,116746,DEFB6
7904,246080,DEFB7
7905,244334,DEFB8
7906,246079,DEFB9
7907,8560,DEGS1
7908,123099,DEGS2
7909,7913,DEK
7910,13257,DEL(10)12H
7911,13258,DEL(10)13H
7912,13259,DEL(10)1H
7913,13260,DEL(10)21H
7914,13261,DEL(10)2H
7915,13262,DEL(10)41H
7916,13263,DEL(10)65H
7917,13264,DEL(10)69H
7918,13265,DEL(10)8H
7919,13266,DEL(10)9H
7920,29834,DEL(11)10BRD
7921,29835,DEL(11)11BRD
7922,29833,DEL(11)12BRD
7923,29832,DEL(11)13BRD
7924,29831,DEL(11)14BRD
7925,29836,DEL(11)15BRD
7926,29837,DEL(11)16BRD
7927,29829,DEL(11)1BRD
7928,29830,DEL(11)9BRD
7929,13267,DEL(12)75H
7930,13268,DEL(13)36H
7931,13269,DEL(13)52H
7932,13270,DEL(13)81H
7933,13249,DEL(1)3H
7934,13271,DEL(14)10H
7935,13272,DEL(14)14H
7936,13273,DEL(14)15H
7937,13274,DEL(14)19H
7938,13275,DEL(14)22H
7939,13276,DEL(14)23H
7940,13277,DEL(14)28H
7941,13278,DEL(14)29H
7942,13250,DEL(1)42H
7943,13279,DEL(14)30H
7944,13280,DEL(14)31H
7945,13281,DEL(14)32H
7946,13282,DEL(14)38H
7947,13283,DEL(14)39H
7948,13284,DEL(14)40H
7949,13285,DEL(14)45H
7950,13286,DEL(14)46H
7951,13287,DEL(14)5H
7952,13288,DEL(14)60H
7953,13251,DEL(1)55H
7954,13252,DEL(1)57H
7955,13253,DEL(1)58H
7956,13291,DEL(16)34H
7957,13292,DEL(16)51H
7958,13254,DEL(1)66H
7959,13255,DEL(1)6H
7960,13256,DEL(1)70H
7961,13293,DEL(17)11H
7962,13294,DEL(17)18H
7963,13295,DEL(17)1T<W18>-D
7964,13296,DEL(17)1T<W18>-P
7965,13298,DEL(18)20H
7966,13299,DEL(19)TG8052MM
7967,13300,DEL(2)35H
7968,13301,DEL(2)59H
7969,13302,DEL(2)USC1
7970,13303,DEL(3)1RN
7971,13304,DEL(3)48H
7972,13305,DEL(3)54H
7973,13306,DEL(3)61H
7974,13307,DEL(3)64H
7975,13308,DEL(3)76H
7976,13309,DEL(4)16H
7977,13310,DEL(4)17H
7978,13311,DEL(4)53H
7979,13312,DEL(5)25H
7980,13313,DEL(5)43H
7981,13314,DEL(5)47H
7982,13315,DEL(5)68H
7983,13316,DEL(5)73H
7984,13317,DEL(6)26H
7985,13319,DEL(7)49H
7986,13320,DEL(7)56H
7987,80694,DEL(7)TYR<C-112K>-P
7988,80697,DEL(7)TYR<C-1DTHWB>-P
7989,80695,DEL(7)TYR<C-23DVT>-P
7990,13318,DEL(7)TYR<C-25H>
7991,13321,DEL(7)TYR<C-3H>-P
7992,80696,DEL(7)TYR<C-3YPSD>-P
7993,13322,DEL(8)44H
7994,13323,DEL(8)50H
7995,13324,DEL(8)62H
7996,13325,DEL(8)71H
7997,13326,DEL(8)72H
7998,13327,DEL(8)74H
7999,13328,DEL(8A4-B3)7H
8000,13329,DEL(9)4H
8001,13330,DEL(9)63H
8002,9812,DELE1
8003,29826,DEL(X)16BRD
8004,29828,DEL(X)17BRD
8005,29825,DEL(X)18BRD
8006,29827,DEL(X)19BRD
8007,29823,DEL(X)1BRD
8008,29824,DEL(X)2BRD
8009,29822,DEL(X)3BRD
8010,29821,DEL(X)4BRD
8011,13332,DEL(Y)1CT-D
8012,13333,DEL(Y)1CT-P
8013,13334,DEL(Y)B10.BR-Y<DEL>/MS
8014,13331,DEL(Y<RIII>)2PSB
8015,13335,DEL(Y)SXRB<RLLL>-D
8016,13336,DEL(Y)SXRB<RLLL>-P
8017,76954,DENN2B
8018,404636,DENND10
8019,57189,DENND11
8020,57706,DENND1A
8021,163486,DENND1B
8022,79958,DENND1C
8023,27147,DENND2A
8024,163259,DENND2C
8025,79961,DENND2D
8026,22898,DENND3
8027,10260,DENND4A
8028,9909,DENND4B
8029,55667,DENND4C
8030,23258,DENND5A
8031,160518,DENND5B
8032,201627,DENND6A
8033,414918,DENND6B
8034,8562,DENR
8035,170624,DEP1
8037,76131,DEPDC1A
8038,55789,DEPDC1B
8039,9681,DEPDC5
8040,91614,DEPDC7
8041,100034977,DEPMQ1
8042,11067,DEPP1
8043,64798,DEPTOR
8044,51071,DERA
8045,79139,DERL1
8046,51009,DERL2
8047,91319,DERL3
8048,111984,DERM1
8049,493048,DERMS
8050,113455421,DERPC
8051,1674,DES
8052,27351,DESI1
8053,51029,DESI2
8054,260411,DESP1
8055,260412,DESP2
8056,55070,DET1
8057,159989,DEUP1
8058,28955,DEXI
8059,1676,DFFA
8060,1677,DFFB
8063,104033,DFP2
8064,100035002,DFQ1
8065,8694,DGAT1
8066,84649,DGAT2
8067,347516,DGAT2L6
8069,9993,DGCR2
8070,108498,DGCR3
8071,26220,DGCR5
8072,8214,DGCR6
8073,54487,DGCR8
8074,1606,DGKA
8075,1607,DGKB
8076,8527,DGKD
8077,8526,DGKE
8078,414094,DGKEOS
8079,1608,DGKG
8080,160851,DGKH
8081,9162,DGKI
8082,139189,DGKK
8083,1609,DGKQ
8084,8525,DGKZ
8085,80017,DGLUCY
8086,110002,DGSB
8087,110001,DGSH
8088,1716,DGUOK
8089,109698,DH
8090,1718,DHCR24
8091,1717,DHCR7
8092,79947,DHDDS
8093,27294,DHDH
8094,1719,DHFR
8095,111208,DHFR-RS1
8096,50846,DHH
8097,1723,DHODH
8098,1725,DHPS
8099,115817,DHRS1
8100,79154,DHRS11
8101,147015,DHRS13
8102,100504178,DHRS13OS
8103,10202,DHRS2
8104,9249,DHRS3
8105,10901,DHRS4
8106,51635,DHRS7
8107,25979,DHRS7B
8108,201140,DHRS7C
8109,10170,DHRS9
8110,207063,DHRSX
8111,55526,DHTKD1
8112,1665,DHX15
8113,8449,DHX16
8114,54505,DHX29
8115,22907,DHX30
8116,55760,DHX32
8117,56919,DHX33
8118,9704,DHX34
8119,60625,DHX35
8120,170506,DHX36
8121,57647,DHX37
8122,9785,DHX38
8123,79665,DHX40
8124,90957,DHX57
8125,79132,DHX58
8126,102636186,DHX58OS
8127,1659,DHX8
8128,1660,DHX9
8129,13364,DI
8130,56616,DIABLO
8133,1729,DIAPH1
8134,1730,DIAPH2
8135,81624,DIAPH3
8136,114544,DICE1
8137,100036446,DICE1A
8138,100035874,DICE1B
8139,114545,DICE2
8140,23405,DICER1
8141,11083,DIDO1
8142,100034882,DIHT
8143,245905,DILP3
8144,245906,DILP4
8145,27292,DIMT1
8146,1733,DIO1
8147,1734,DIO2
8148,1735,DIO3
8149,64150,DIO3OS
8150,100035832,DIOBQ
8151,23181,DIP2A
8152,57609,DIP2B
8153,22982,DIP2C
8154,388650,DIPK1A
8155,138311,DIPK1B
8156,125704,DIPK1C
8157,205428,DIPK2A
8158,79742,DIPK2B
8159,107754,DIPL1
8160,148252,DIRAS1
8161,54769,DIRAS2
8163,110420,DIS2
8164,22894,DIS3
8165,115752,DIS3L
8166,129563,DIS3L2
8167,27185,DISC1
8168,84976,DISP1
8169,85455,DISP2
8170,57540,DISP3
8171,116823,DISSO1
8172,116824,DISSO2
8173,85458,DIXDC1
8174,1736,DKC1
8175,22943,DKK1
8176,27123,DKK2
8177,27122,DKK3
8178,27121,DKK4
8179,27120,DKKL1
8180,1737,DLAT
8181,10395,DLC1
8182,1738,DLD
8183,9940,DLEC1
8184,8847,DLEU2
8185,220107,DLEU7
8186,1739,DLG1
8187,1740,DLG2
8188,1741,DLG3
8189,1742,DLG4
8190,9231,DLG5
8191,9229,DLGAP1
8192,9228,DLGAP2
8193,58512,DLGAP3
8194,22839,DLGAP4
8195,9787,DLGAP5
8196,8788,DLK1
8197,65989,DLK2
8198,28514,DLL1
8199,10683,DLL3
8200,54567,DLL4
8201,493022,DLOC1
8202,493023,DLOC2
8203,1743,DLST
8204,1745,DLX1
8205,111970,DLX1AS
8206,1746,DLX2
8207,1747,DLX3
8208,1748,DLX4
8209,320453,DLX4OS
8210,1749,DLX5
8211,1750,DLX6
8212,320038,DLX6OS1
8213,13397,DLX6OS2
8214,67256,DLX6OS3
8215,13399,DM
8216,90871,DMAC1
8217,55101,DMAC2
8218,27109,DMAC2L
8219,55929,DMAP1
8220,1755,DMBT1
8221,127343,DMBX1
8222,104147,DMC
8223,11144,DMC1
8224,1756,DMD
8225,29958,DMGDH
8226,93099,DMKN
8228,1758,DMP1
8229,109935,DMP2
8230,1760,DMPK
8231,13484,DMPY
8232,1761,DMRT1
8233,100579137,DMRT1I
8234,10655,DMRT2
8235,58524,DMRT3
8236,63951,DMRTA1
8237,63950,DMRTA2
8238,77453,DMRTA2OS
8239,63948,DMRTB1
8240,70887,DMRTC1A
8241,728656,DMRTC1B
8242,71083,DMRTC1C1
8243,668357,DMRTC1C2
8244,63946,DMRTC2
8245,9988,DMTF1
8246,2039,DMTN
8247,1762,DMWD
8248,1657,DMXL1
8249,23312,DMXL2
8250,493125,DMYAQ1
8251,493126,DMYAQ2
8252,100036432,DMYAQ3
8253,1763,DNA2
8254,123872,DNAAF1
8255,55172,DNAAF2
8256,352909,DNAAF3
8257,161582,DNAAF4
8258,54919,DNAAF5
8259,139212,DNAAF6
8260,331537,DNAAF6B
8261,25981,DNAH1
8262,196385,DNAH10
8263,8701,DNAH11
8264,201625,DNAH12
8265,127602,DNAH14
8266,8632,DNAH17
8267,146754,DNAH2
8268,77723,DNAH2OS
8269,55567,DNAH3
8270,1767,DNAH5
8271,1768,DNAH6
8272,627872,DNAH7A
8273,227058,DNAH7B
8274,100101919,DNAH7C
8275,1769,DNAH8
8276,1770,DNAH9
8279,68922,DNAIC1
8280,432611,DNAIC2
8281,3301,DNAJA1
8282,111256,DNAJA1-PS
8283,10294,DNAJA2
8284,9093,DNAJA3
8285,55466,DNAJA4
8286,3337,DNAJB1
8287,51726,DNAJB11
8288,54788,DNAJB12
8289,374407,DNAJB13
8290,79982,DNAJB14
8291,3300,DNAJB2
8292,414061,DNAJB3
8293,11080,DNAJB4
8294,25822,DNAJB5
8295,10049,DNAJB6
8296,623123,DNAJB6-PS
8297,150353,DNAJB7
8298,165721,DNAJB8
8299,4189,DNAJB9
8300,64215,DNAJC1
8301,54431,DNAJC10
8302,55735,DNAJC11
8303,56521,DNAJC12
8304,23317,DNAJC13
8305,85406,DNAJC14
8306,29103,DNAJC15
8307,23341,DNAJC16
8308,55192,DNAJC17
8309,202052,DNAJC18
8310,131118,DNAJC19
8311,100503724,DNAJC19-PS
8312,27000,DNAJC2
8313,134218,DNAJC21
8314,79962,DNAJC22
8315,120526,DNAJC24
8316,548645,DNAJC25
8317,51277,DNAJC27
8318,54943,DNAJC28
8319,5611,DNAJC3
8320,84277,DNAJC30
8321,3338,DNAJC4
8322,80331,DNAJC5
8323,85479,DNAJC5B
8324,285126,DNAJC5G
8325,9829,DNAJC6
8326,7266,DNAJC7
8327,22826,DNAJC8
8328,23234,DNAJC9
8329,83544,DNAL1
8330,10126,DNAL4
8331,7802,DNALI1
8332,1773,DNASE1
8333,1774,DNASE1L1
8334,1775,DNASE1L2
8335,1776,DNASE1L3
8336,13423,DNASE2A
8337,58511,DNASE2B
8338,373863,DND1
8339,384148,DND1-PS
8340,92737,DNER
8341,144132,DNHD1
8342,728489,DNLZ
8343,1759,DNM1
8344,10059,DNM1L
8345,1785,DNM2
8346,26052,DNM3
8347,100628315,DNM3OS
8348,23268,DNMBP
8349,1786,DNMT1
8350,1788,DNMT3A
8351,100038522,DNMT3AOS
8352,445261,DNMT3A-PS1
8353,1789,DNMT3B
8354,228792,DNMT3BOS
8355,668932,DNMT3B-PS1
8356,29947,DNMT3L
8357,445264,DNMT3L-PS1
8358,23549,DNPEP
8359,10591,DNPH1
8360,493103,DNTCS1
8361,493104,DNTCS2
8362,1791,DNTT
8363,116092,DNTTIP1
8364,30836,DNTTIP2
8365,109375,DOB1
8366,112008,DOB2
8367,112015,DOB3
8368,112016,DOB7
8369,112020,DOB9
8370,8448,DOC2A
8371,8447,DOC2B
8372,60425,DOC2G
8373,1793,DOCK1
8374,55619,DOCK10
8375,139818,DOCK11
8376,1794,DOCK2
8377,1795,DOCK3
8378,9732,DOCK4
8379,80005,DOCK5
8380,57572,DOCK6
8381,85440,DOCK7
8382,81704,DOCK8
8383,23348,DOCK9
8384,83475,DOHH
8385,1796,DOK1
8386,9046,DOK2
8387,79930,DOK3
8388,55715,DOK4
8389,55816,DOK5
8390,220164,DOK6
8391,285489,DOK7
8392,22845,DOLK
8393,57171,DOLPP1
8394,29980,DONSON
8395,23033,DOP1A
8396,9980,DOP1B
8400,84444,DOT1L
8401,69761,DOXL1
8402,243376,DOXL2
8403,13450,DP
8405,13453,DP(12)7H
8406,13454,DP(12)9H
8407,13455,DP(13)17H
8408,13456,DP(14)18H
8409,13457,DP(14)2H
8410,13458,DP(15)5H
8411,13459,DP(16)15H
8412,13460,DP(16)8H
8413,13452,DP(1)6H
8414,13461,DP(17)1
8415,13462,DP(17)1T<W18>
8416,13463,DP(18)4H
8417,13464,DP(18HC)1H
8418,13465,DP(2)11H
8419,13466,DP(3)10H
8420,13469,DP(7)19H
8421,13470,DP(7)1H
8422,13471,DP(7)1RL
8423,13472,DP(9)12H
8424,13473,DP(9)14H
8425,13474,DP(9)3H
8426,103997,DPA
8427,1798,DPAGT1
8428,25911,DPCD
8429,1800,DPEP1
8430,64174,DPEP2
8431,64180,DPEP3
8432,8193,DPF1
8433,5977,DPF2
8434,8110,DPF3
8435,1801,DPH1
8436,1802,DPH2
8437,285381,DPH3
8438,620949,DPH3B-PS
8439,51611,DPH5
8440,89978,DPH6
8441,92715,DPH7
8442,13475,DP(HC18)
8443,8813,DPM1
8444,8818,DPM2
8445,54344,DPM3
8446,493027,DPML
8447,57628,DPP10
8448,10072,DPP3
8449,1803,DPP4
8450,1804,DPP6
8451,29952,DPP7
8452,54878,DPP8
8453,91039,DPP9
8454,347708,DPPA1
8455,151871,DPPA2
8456,359787,DPPA3
8457,621903,DPPA3-PS
8458,55211,DPPA4
8460,434423,DPPA5A
8461,666367,DPPA5B
8462,666373,DPPA5C
8463,108245,DPPA5-PS1
8464,108244,DPPA5-PS2
8465,108243,DPPA5-PS3
8466,108242,DPPA5-PS4
8467,108241,DPPA5-PS5
8468,108240,DPPA5-PS6
8469,108239,DPPA5-PS7
8470,112266,DPS1
8471,112267,DPS2
8472,112268,DPS3
8473,1805,DPT
8474,23333,DPY19L1
8475,283417,DPY19L2
8476,147991,DPY19L3
8477,286148,DPY19L4
8478,84661,DPY30
8479,1806,DPYD
8480,1807,DPYS
8481,1808,DPYSL2
8482,1809,DPYSL3
8483,10570,DPYSL4
8484,56896,DPYSL5
8485,100861570,DQ267100
8486,100861571,DQ267101
8487,100861572,DQ267102
8488,165545,DQX1
8489,1810,DR1
8490,55332,DRAM1
8491,128338,DRAM2
8492,10589,DRAP1
8493,374946,DRAXIN
8494,116749,DRB1
8495,116752,DRB2
8496,116756,DRB3
8497,116757,DRB4
8498,116758,DRB5
8499,116759,DRB6
8500,116760,DRB7
8501,116761,DRB8
8502,116762,DRB9
8504,92749,DRC1
8505,83450,DRC3
8506,84229,DRC7
8507,1812,DRD1
8508,1813,DRD2
8509,1814,DRD3
8510,1815,DRD4
8511,1816,DRD5
8512,104087,DRE
8513,101202683,DREH
8514,4733,DRG1
8515,1819,DRG2
8516,114573,DRLD
8517,29102,DROSHA
8519,1821,DRP2
8520,13499,DRR1
8521,13502,DRR2
8522,100036307,DRSI
8523,109661,DS
8524,1823,DSC1
8525,1824,DSC2
8526,1825,DSC3
8527,1826,DSCAM
8528,57453,DSCAML1
8529,13509,DSCB
8530,79075,DSCC1
8532,29940,DSE
8533,92126,DSEL
8534,52938,D.SEQ
8536,13510,DSG1A
8537,225256,DSG1B
8538,211924,DSG1C
8539,1829,DSG2
8540,1830,DSG3
8541,147409,DSG4
8542,100036392,DSHV1
8543,100036013,DSHV2
8544,110053,DSI1
8545,79980,DSN1
8546,1832,DSP
8547,1834,DSPP
8548,100125855,DSS1
8549,109501,DSSC1
8550,109500,DSSC2
8551,667,DST
8552,11034,DSTN
8553,25778,DSTYK
8554,104218,DTC1
8555,92675,DTD1
8556,112487,DTD2
8557,401124,DTHD1
8558,51514,DTL
8559,1837,DTNA
8560,1838,DTNB
8561,84062,DTNBP1
8563,56986,DTWD1
8564,285605,DTWD2
8565,1840,DTX1
8566,113878,DTX2
8567,196403,DTX3
8568,151636,DTX3L
8569,23220,DTX4
8570,1841,DTYMK
8571,344595,DUBR
8572,100035577,DUCM1
8574,53905,DUOX1
8575,50506,DUOX2
8576,90527,DUOXA1
8577,405753,DUOXA2
8578,13535,DUP
8579,338599,DUPD1
8580,64118,DUS1L
8581,54920,DUS2
8582,56931,DUS3L
8583,11062,DUS4L
8584,1843,DUSP1
8585,11221,DUSP10
8586,8446,DUSP11
8587,11266,DUSP12
8588,51207,DUSP13
8589,11072,DUSP14
8590,128853,DUSP15
8591,80824,DUSP16
8592,150290,DUSP18
8593,142679,DUSP19
8594,1844,DUSP2
8595,63904,DUSP21
8596,56940,DUSP22
8597,54935,DUSP23
8598,78986,DUSP26
8599,92235,DUSP27
8600,285193,DUSP28
8601,1845,DUSP3
8602,1846,DUSP4
8603,1847,DUSP5
8604,1848,DUSP6
8605,1849,DUSP7
8606,1850,DUSP8
8607,1852,DUSP9
8608,1854,DUT
8609,664783,DUX
8610,278672,DUXBL1
8611,100039227,DUXBL2
8612,100039293,DUXBL3
8613,74399,DUXF3
8614,110004,DVB11-1
8615,110021,DVB11-2
8616,110022,DVB11-3
8617,1855,DVL1
8618,1856,DVL2
8619,1857,DVL3
8620,100035264,DVS1
8621,100036339,DVS2
8622,574405,DXBAY18
8623,65948,DXCCH1
8624,65949,DXCCH2
8625,65951,DXCCH4
8626,65952,DXCCH5
8627,30821,DXCHRI1
8628,30822,DXCHRI2
8629,30823,DXCHRI3
8630,30824,DXCHRI4
8631,30825,DXCHRI5
8632,110408,DXCP1
8633,110438,DXCP2
8634,110418,DXCP3
8635,52003,DXERTD11E
8636,52197,DXERTD223E
8637,52175,DXERTD242E
8638,52355,DXERTD573E
8639,52149,DXERTD770E
8640,51973,DXGGC1E
8641,51979,DXGGC2E
8642,51836,DXGGC3E
8643,52050,DXGGC4E
8644,51837,DXGGC5E
8645,52046,DXGGC6E
8646,53782,DXHXF34
8647,53766,DXHXS101
8648,27642,DXHXS1104
8649,53767,DXHXS120
8650,53799,DXHXS144E
8651,53768,DXHXS178
8652,53769,DXHXS296
8653,53726,DXHXS32
8654,53770,DXHXS674
8655,53771,DXHXS676
8656,54641,DXIMX43E
8657,54642,DXIMX44E
8658,54643,DXIMX45E
8659,27851,DXIUM1
