,GeneID,Symbol
5859,107987306,CTBP2P9
5860,1486,CTBS
5861,80169,CTC1
5862,101928649,CTC-338M12.4
5863,10664,CTCF
5864,140690,CTCFL
5865,1283,CTD
5866,102723441,CTD-2154B17.1
5867,101929081,CTD-2194D22.4
5868,101929176,CTD-2297D10.2
5869,101929472,CTD-2350J17.1
5870,101928857,CTD-3080P12.3
5871,23399,CTDNEP1
5872,9150,CTDP1
5873,58190,CTDSP1
5874,10106,CTDSP2
5875,10217,CTDSPL
5876,51496,CTDSPL2
5877,100302516,CTEPH1
5878,1489,CTF1
5879,100289419,CTF2P
5880,1491,CTH
5881,115908,CTHRC1
5882,106480299,CTHRC1P1
5883,9811,CTIF
5884,1493,CTLA4
5885,1495,CTNNA1
5886,1498,CTNNA1P1
5887,1496,CTNNA2
5888,101927987,CTNNA2-AS1
5889,29119,CTNNA3
5890,8727,CTNNAL1
5891,1499,CTNNB1
5892,56998,CTNNBIP1
5893,56259,CTNNBL1
5894,1500,CTNND1
5895,1501,CTNND2
5896,1497,CTNS
5897,81863,CTPL1
5898,10306,CTPP
5899,791086,CTPP5
5900,1503,CTPS1
5901,56474,CTPS2
5902,9646,CTR9
5903,1504,CTRB1
5904,440387,CTRB2
5905,11330,CTRC
5906,80770,CTRCT25
5907,266979,CTRCT27
5908,493862,CTRCT28
5909,101867602,CTRCT29
5910,100302720,CTRCT34
5911,619404,CTRCT35
5912,100861439,CTRCT37
5913,1506,CTRL
5914,5476,CTSA
5915,1508,CTSB
5916,1075,CTSC
5917,1509,CTSD
5918,1510,CTSE
5919,8722,CTSF
5920,1511,CTSG
5921,1512,CTSH
5922,1513,CTSK
5923,1514,CTSL
5924,392360,CTSL3P
5925,118945,CTSLP1
5926,1517,CTSLP2
5927,644021,CTSLP3
5928,644496,CTSLP4
5929,642413,CTSLP6
5930,1518,CTSLP8
5931,1519,CTSO
5932,1520,CTSS
5933,1515,CTSV
5934,1521,CTSW
5935,1522,CTSZ
5936,2017,CTTN
5937,83992,CTTNBP2
5938,55917,CTTNBP2NL
5939,90353,CTU1
5940,348180,CTU2
5941,404217,CTXN1
5942,399697,CTXN2
5943,613212,CTXN3
5944,100996492,CTXND1
5945,100996521,CTXND2
5946,8029,CUBN
5947,728064,CUBNP1
5948,100289280,CUBNP2
5949,100421634,CUBNP3
5950,404093,CUEDC1
5951,79004,CUEDC2
5952,8454,CUL1
5953,100288463,CUL1P1
5954,8453,CUL2
5955,8452,CUL3
5956,8451,CUL4A
5957,100129008,CUL4AP1
5958,8450,CUL4B
5959,8065,CUL5
5960,9820,CUL7
5961,23113,CUL9
5962,57306,CUP2Q35
5963,116435282,CUPIN1P
5964,51596,CUTA
5965,253039,CUTALP
5966,51076,CUTC
5967,1523,CUX1
5968,23316,CUX2
5969,100126596,CUX2P1
5970,100126597,CUX2P2
5971,50624,CUZD1
5972,494028,CVMRF
5973,51503,CWC15
5974,57703,CWC22
5975,54883,CWC25
5976,10283,CWC27
5977,55280,CWF19L1
5978,143884,CWF19L2
5979,80157,CWH43
5980,6376,CX3CL1
5981,1524,CX3CR1
5982,1525,CXADR
5983,653108,CXADRP1
5984,646243,CXADRP2
5985,440224,CXADRP3
5986,1526,CXB3S
5987,2919,CXCL1
5988,3627,CXCL10
5989,6373,CXCL11
5990,6387,CXCL12
5991,10563,CXCL13
5992,9547,CXCL14
5993,58191,CXCL16
5994,284340,CXCL17
5995,50612,CXCL1P1
5996,2920,CXCL2
5997,2921,CXCL3
5998,6374,CXCL5
5999,6372,CXCL6
6000,3576,CXCL8
6001,4283,CXCL9
6002,3577,CXCR1
6003,3579,CXCR2
6004,3580,CXCR2P1
6005,2833,CXCR3
6006,7852,CXCR4
6007,643,CXCR5
6008,10663,CXCR6
6009,105259600,CXDUPQ26.3
6010,80231,CXORF21
6011,159013,CXORF38
6012,100130361,CXORF49
6013,100132994,CXORF49B
6014,100129239,CXORF51A
6015,100133053,CXORF51B
6016,63932,CXORF56
6017,254158,CXORF58
6018,158830,CXORF65
6019,347487,CXORF66
6020,30827,CXXC1
6021,392459,CXXC1P1
6022,80319,CXXC4
6023,101929468,CXXC4-AS1
6024,51523,CXXC5
6025,111082989,CXXC5-AS1
6026,100290481,CYAT1
6027,1534,CYB561
6028,220002,CYB561A3
6029,284613,CYB561D1
6030,11068,CYB561D2
6031,1528,CYB5A
6032,100128621,CYB5AP2
6033,1531,CYB5AP3
6034,1532,CYB5AP4
6035,100289051,CYB5AP5
6036,80777,CYB5B
6037,124637,CYB5D1
6038,124936,CYB5D2
6039,51706,CYB5R1
6040,51700,CYB5R2
6041,1727,CYB5R3
6042,51167,CYB5R4
6043,606495,CYB5RL
6044,1535,CYBA
6045,1536,CYBB
6046,79415,CYBC1
6047,79901,CYBRD1
6048,1537,CYC1
6049,54205,CYCS
6050,122950,CYCSP1
6051,360166,CYCSP10
6052,360167,CYCSP11
6053,360168,CYCSP12
6054,360170,CYCSP14
6055,360171,CYCSP16
6056,360172,CYCSP17
6057,360173,CYCSP18
6058,360174,CYCSP19
6059,360183,CYCSP2
6060,349158,CYCSP20
6061,360175,CYCSP22
6062,360176,CYCSP23
6063,360177,CYCSP24
6064,120528,CYCSP25
6065,360178,CYCSP26
6066,341148,CYCSP27
6067,360179,CYCSP28
6068,360180,CYCSP29
6069,349198,CYCSP3
6070,121026,CYCSP30
6071,360181,CYCSP32
6072,221180,CYCSP33
6073,360182,CYCSP34
6074,121916,CYCSP35
6075,360184,CYCSP38
6076,342358,CYCSP39
6077,360157,CYCSP4
6078,360185,CYCSP40
6079,360186,CYCSP41
6080,343727,CYCSP42
6081,360187,CYCSP43
6082,349391,CYCSP44
6083,352852,CYCSP45
6084,286550,CYCSP46
6085,360188,CYCSP48
6086,360009,CYCSP49
6087,360158,CYCSP5
6088,343045,CYCSP51
6089,360155,CYCSP52
6090,360156,CYCSP53
6091,157317,CYCSP55
6092,360159,CYCSP6
6093,164837,CYCSP7
6094,360160,CYCSP8
6095,360163,CYCTP
6096,23191,CYFIP1
6097,26999,CYFIP2
6098,114757,CYGB
6099,50626,CYHR1
6100,1538,CYLC1
6101,1539,CYLC2
6102,1540,CYLD
6103,1541,CYMD
6104,643160,CYMP
6105,440602,CYMP-AS1
6106,1583,CYP11A1
6107,1584,CYP11B1
6108,1585,CYP11B2
6109,1586,CYP17A1
6110,102724307,CYP17A1-AS1
6111,1588,CYP19A1
6112,1543,CYP1A1
6113,1544,CYP1A2
6114,1545,CYP1B1
6115,285154,CYP1B1-AS1
6116,100133307,CYP1D1P
6117,57404,CYP20A1
6118,1590,CYP21A1P
6119,1589,CYP21A2
6120,1591,CYP24A1
6121,1592,CYP26A1
6122,56603,CYP26B1
6123,340665,CYP26C1
6124,1593,CYP27A1
6125,1594,CYP27B1
6126,339761,CYP27C1
6127,1553,CYP2A13
6128,1548,CYP2A6
6129,1549,CYP2A7
6130,1550,CYP2A7P1
6131,647265,CYP2AB1P
6132,106478960,CYP2AC1P
6133,1555,CYP2B6
6134,1556,CYP2B7P
6135,100874513,CYP2C115P
6136,1562,CYP2C18
6137,1557,CYP2C19
6138,107436076,CYP2C23P
6139,106478959,CYP2C56P
6140,106480430,CYP2C58P
6141,100874505,CYP2C59P
6142,106480748,CYP2C60P
6143,106480734,CYP2C61P
6144,107063541,CYP2C63P
6145,112499600,CYP2C64P
6146,1558,CYP2C8
6147,1559,CYP2C9
6148,1565,CYP2D6
6149,1564,CYP2D7
6150,1566,CYP2D7BP
6151,1568,CYP2D8P
6152,1571,CYP2E1
6153,1572,CYP2F1
6154,171427,CYP2F2P
6155,22952,CYP2G1P
6156,83757,CYP2G2P
6157,1573,CYP2J2
6158,120227,CYP2R1
6159,29785,CYP2S1
6160,171523,CYP2T1P
6161,163007,CYP2T3P
6162,113612,CYP2U1
6163,101929595,CYP2U1-AS1
6164,54905,CYP2W1
6165,51302,CYP39A1
6166,107063543,CYP3A137P
6167,1576,CYP3A4
6168,64816,CYP3A43
6169,1577,CYP3A5
6170,1578,CYP3A51P
6171,106478983,CYP3A52P
6172,106480749,CYP3A54P
6173,1551,CYP3A7
6174,100861540,CYP3A7-CYP3A51P
6175,79424,CYP3AP2
6176,10858,CYP46A1
6177,100874494,CYP46A4P
6178,1579,CYP4A11
6179,284541,CYP4A22
6180,104355148,CYP4A22-AS1
6181,107080641,CYP4A26P
6182,100422288,CYP4A27P
6183,100874495,CYP4A43P
6184,106481791,CYP4A44P
6185,1580,CYP4B1
6186,646575,CYP4F10P
6187,57834,CYP4F11
6188,66002,CYP4F12
6189,8529,CYP4F2
6190,126410,CYP4F22
6191,100422238,CYP4F23P
6192,388514,CYP4F24P
6193,100288827,CYP4F25P
6194,106478958,CYP4F26P
6195,107133494,CYP4F27P
6196,54055,CYP4F29P
6197,4051,CYP4F3
6198,100132708,CYP4F30P
6199,107403068,CYP4F31P
6200,107133497,CYP4F32P
6201,107133499,CYP4F33P
6202,100422247,CYP4F34P
6203,284233,CYP4F35P
6204,100422235,CYP4F36P
6205,106480733,CYP4F44P
6206,112552146,CYP4F45P
6207,100132340,CYP4F59P
6208,107126294,CYP4F60P
6209,107457588,CYP4F61P
6210,646802,CYP4F62P
6211,11283,CYP4F8
6212,105369296,CYP4F9P
6213,285440,CYP4V2
6214,260293,CYP4X1
6215,199974,CYP4Z1
6216,163720,CYP4Z2P
6217,1595,CYP51A1
6218,613126,CYP51A1-AS1
6219,83528,CYP51A1P1
6220,83530,CYP51A1P2
6221,100422264,CYP51A1P3
6222,1581,CYP7A1
6223,9420,CYP7B1
6224,1582,CYP8B1
6225,78996,CYREN
6226,81553,CYRIA
6227,51571,CYRIB
6228,192668,CYS1
6229,10800,CYSLTR1
6230,57105,CYSLTR2
6231,375791,CYSRT1
6232,84418,CYSTM1
6233,9267,CYTH1
6234,100418871,CYTH1P1
6235,9266,CYTH2
6236,9265,CYTH3
6237,27128,CYTH4
6238,9595,CYTIP
6239,54360,CYTL1
6240,112597,CYTOR
6241,116159,CYYR1
6242,100996571,CYYR1-AS1
6243,107986827,CZ1P-ASNS
6244,54987,CZIB
6245,7824,D1S111
6246,266917,D21S2088E
6247,728294,D2HGDH
6248,7921,D6S207E
6249,100188695,DA4
6250,23002,DAAM1
6251,23500,DAAM2
6252,100505635,DAAM2-AS1
6253,1600,DAB1
6254,101926890,DAB1-AS1
6255,1601,DAB2
6256,153090,DAB2IP
6257,1602,DACH1
6258,117154,DACH2
6259,100131796,DACOR1
6260,51339,DACT1
6261,168002,DACT2
6262,147906,DACT3
6263,100506068,DACT3-AS1
6264,1603,DAD1
6265,56286,DAD1P1
6266,1605,DAG1
6267,747,DAGLA
6268,221955,DAGLB
6269,104940698,DALIR
6270,55152,DALRD3
6271,57291,DANCR
6272,199699,DAND5
6273,106029310,DANT1
6274,642776,DANT2
6275,1610,DAO
6276,267012,DAOA
6277,282706,DAOA-AS1
6278,1611,DAP
6279,7818,DAP3
6280,359804,DAP3P1
6281,359774,DAP3P2
6282,1612,DAPK1
6283,100506897,DAPK1-IT1
6284,23604,DAPK2
6285,1613,DAPK3
6286,92196,DAPL1
6287,27071,DAPP1
6288,1615,DARS1
6289,55157,DARS2
6290,101928243,DARS-AS1
6291,164781,DAW1
6292,1616,DAXX
6293,1617,DAZ1
6294,57055,DAZ2
6295,57054,DAZ3
6296,57135,DAZ4
6297,26528,DAZAP1
6298,9802,DAZAP2
6299,645805,DAZAP2P1
6300,1618,DAZL
6301,114086,DBA2
6302,100419743,DBET
6303,10926,DBF4
6304,80174,DBF4B
6305,645084,DBF4P1
6306,100420180,DBF4P2
6307,112272612,DBF4P3
6308,1621,DBH
6309,138948,DBH-AS1
6310,1622,DBI
6311,100131454,DBIL5P
6312,100169989,DBIL5P2
6313,1624,DBIP1
6314,1623,DBIP2
6315,791082,DBIP3
6316,1627,DBN1
6317,79007,DBNDD1
6318,55861,DBNDD2
6319,1628,DBP
6320,51163,DBR1
6321,1629,DBT
6322,120237,DBX1
6323,440097,DBX2
6324,9730,DCAF1
6325,79269,DCAF10
6326,80344,DCAF11
6327,25853,DCAF12
6328,139170,DCAF12L1
6329,340578,DCAF12L2
6330,25879,DCAF13
6331,100129009,DCAF13P1
6332,100288979,DCAF13P2
6333,100132724,DCAF13P3
6334,90379,DCAF15
6335,54876,DCAF16
6336,80067,DCAF17
6337,26094,DCAF4
6338,285429,DCAF4L1
6339,138009,DCAF4L2
6340,8816,DCAF5
6341,55827,DCAF6
6342,10238,DCAF7
6343,50717,DCAF8
6344,139425,DCAF8L1
6345,347442,DCAF8L2
6346,79877,DCAKD
6347,140947,DCANP1
6348,285761,DCBLD1
6349,131566,DCBLD2
6350,1630,DCC
6351,117159,DCD
6352,341019,DCDC1
6353,51473,DCDC2
6354,149069,DCDC2B
6355,728597,DCDC2C
6356,8642,DCHS1
6357,54798,DCHS2
6358,1633,DCK
6359,9201,DCLK1
6360,166614,DCLK2
6361,85443,DCLK3
6362,9937,DCLRE1A
6363,64858,DCLRE1B
6364,64421,DCLRE1C
6365,105376432,DCLRE1CP1
6366,1634,DCN
6367,55802,DCP1A
6368,196513,DCP1B
6369,167227,DCP2
6370,28960,DCPS
6371,1637,DCR
6372,149095,DCST1
6373,100505666,DCST1-AS1
6374,127579,DCST2
6375,81501,DCSTAMP
6376,1638,DCT
6377,1635,DCTD
6378,1639,DCTN1
6379,100189589,DCTN1-AS1
6380,10540,DCTN2
6381,11258,DCTN3
6382,51164,DCTN4
6383,84516,DCTN5
6384,10671,DCTN6
6385,79077,DCTPP1
6386,54165,DCUN1D1
6387,55208,DCUN1D2
6388,100874229,DCUN1D2-AS
6389,123879,DCUN1D3
6390,23142,DCUN1D4
6391,84259,DCUN1D5
6392,1641,DCX
6393,51181,DCXR
6394,113523640,DCXR-DT
6395,79016,DDA1
6396,23576,DDAH1
6397,23564,DDAH2
6398,1642,DDB1
6399,1643,DDB2
6400,1644,DDC
6401,100129427,DDC-AS1
6402,102997065,DDD3
6403,102775567,DDH2
6404,80821,DDHD1
6405,23259,DDHD2
6406,414301,DDI1
6407,84301,DDI2
6408,220042,DDIAS
6409,1649,DDIT3
6410,54541,DDIT4
6411,110806271,DDIT4-AS1
6412,115265,DDIT4L
6413,23109,DDN
6414,105369758,DDN-AS1
6415,8528,DDO
6416,1650,DDOST
6417,780,DDR1
6418,414771,DDR1-DT
6419,4921,DDR2
6420,65992,DDRGK1
6421,1652,DDT
6422,100037417,DDTL
6423,101060160,DDTP1
6424,29764,DDU
6425,1653,DDX1
6426,1662,DDX10
6427,100421371,DDX10P1
6428,401533,DDX10P2
6429,1663,DDX11
6430,100506660,DDX11-AS1
6431,100287102,DDX11L1
6432,100287029,DDX11L10
6433,100887824,DDX11L11
6434,727856,DDX11L16
6435,84771,DDX11L2
6436,100302657,DDX11L3
6437,100337622,DDX11L4
6438,100287596,DDX11L5
6439,100302090,DDX11L8
6440,100288486,DDX11L9
6441,440081,DDX12P
6442,10521,DDX17
6443,8886,DDX18
6444,319099,DDX18P1
6445,651053,DDX18P2
6446,442164,DDX18P3
6447,402222,DDX18P4
6448,646378,DDX18P5
6449,100131370,DDX18P6
6450,55308,DDX19A
6451,11269,DDX19B
6452,11218,DDX20
6453,100421369,DDX20P1
6454,9188,DDX21
6455,9416,DDX23
6456,57062,DDX24
6457,29118,DDX25
6458,55661,DDX27
6459,55794,DDX28
6460,64794,DDX31
6461,10212,DDX39A
6462,646164,DDX39AP1
6463,7919,DDX39B
6464,106478957,DDX39B-AS1
6465,100048904,DDX39BP1
6466,100048923,DDX39BP2
6467,100133180,DDX3P1
6468,100874489,DDX3P2
6469,650560,DDX3P3
6470,1654,DDX3X
6471,8653,DDX3Y
6472,54514,DDX4
6473,51428,DDX41
6474,11325,DDX42
6475,55510,DDX43
6476,100421307,DDX43P1
6477,100533714,DDX43P2
6478,106481709,DDX43P3
6479,9879,DDX46
6480,51202,DDX47
6481,54555,DDX49
6482,1655,DDX5
6483,79009,DDX50
6484,192146,DDX50P1
6485,100421328,DDX50P2
6486,317781,DDX51
6487,11056,DDX52
6488,168400,DDX53
6489,79039,DDX54
6490,57696,DDX55
6491,100129640,DDX55P1
6492,54606,DDX56
6493,23586,DDX58
6494,83479,DDX59
6495,101929224,DDX59-AS1
6496,1656,DDX6
6497,55601,DDX60
6498,91351,DDX60L
6499,442192,DDX6P1
6500,100130117,DDX6P2
6501,10522,DEAF1
6502,1666,DECR1
6503,26063,DECR2
6504,9191,DEDD
6505,162989,DEDD2
6506,50619,DEF6
6507,54849,DEF8
6508,1667,DEFA1
6509,449493,DEFA10P
6510,724068,DEFA11P
6511,613253,DEFA1A3
6512,728358,DEFA1B
6513,1668,DEFA3
6514,1669,DEFA4
6515,1670,DEFA5
6516,1671,DEFA6
6517,724067,DEFA7P
6518,449491,DEFA8P
6519,449492,DEFA9P
6520,1672,DEFB1
6521,414325,DEFB103A
6522,55894,DEFB103B
6523,140596,DEFB104A
6524,503618,DEFB104B
6525,245908,DEFB105A
6526,504180,DEFB105B
6527,245909,DEFB106A
6528,503841,DEFB106B
6529,245910,DEFB107A
6530,503614,DEFB107B
6531,503694,DEFB108A
6532,245911,DEFB108B
6533,503837,DEFB108C
6534,504185,DEFB108D
6535,503840,DEFB108E
6536,100133128,DEFB108F
6537,245912,DEFB109A
6538,641517,DEFB109B
6539,100286963,DEFB109C
6540,503838,DEFB109D
6541,503839,DEFB109E
6542,110806268,DEFB109F
6543,245913,DEFB110
6544,245915,DEFB112
6545,245927,DEFB113
6546,245928,DEFB114
6547,245929,DEFB115
6548,245930,DEFB116
6549,245931,DEFB117
6550,117285,DEFB118
6551,245932,DEFB119
6552,245934,DEFB121
6553,245935,DEFB122
6554,245936,DEFB123
6555,245937,DEFB124
6556,245938,DEFB125
6557,81623,DEFB126
6558,140850,DEFB127
6559,245939,DEFB128
6560,140881,DEFB129
6561,245940,DEFB130A
6562,100133267,DEFB130B
6563,110806270,DEFB130C
6564,110806292,DEFB130D
6565,644414,DEFB131A
6566,100129216,DEFB131B
6567,100128174,DEFB131C
6568,100287066,DEFB131D
6569,110806269,DEFB131E
6570,400830,DEFB132
6571,403339,DEFB133
6572,613211,DEFB134
6573,613209,DEFB135
6574,613210,DEFB136
6575,1673,DEFB4A
6576,100289462,DEFB4B
6577,170949,DEFT1P
6578,100287083,DEFT1P2
6579,8560,DEGS1
6580,123099,DEGS2
6581,7913,DEK
6582,780911,DEL10Q26
6583,100528024,DEL11P13
6584,100240736,DEL11P15P14
6585,100653382,DEL13Q14
6586,100505392,DEL14Q11Q22
6587,102997063,DEL15Q11.2
6588,100188869,DEL15Q13.3
6589,107522105,DEL15Q14
6590,100240731,DEL15Q15.3
6591,100502567,DEL15Q24
6592,100820632,DEL15Q25
6593,100271921,DEL15Q26QTER
6594,100187724,DEL16P11.2
6595,100526742,DEL16P12.1P11.2
6596,107457589,DEL16P13.2
6597,100188814,DEL16P13.3
6598,100653374,DEL17P13.1
6599,100852404,DEL17Q11.2
6600,100884130,DEL17Q12
6601,791085,DEL17Q21.31
6602,100415941,DEL17Q23.1Q23.2
6603,100240747,DEL18P
6604,100216483,DEL18Q
6605,100526791,DEL19P13.13
6606,100306978,DEL19Q13.11
6607,109136577,DEL19Q13.11P
6608,100532738,DEL1P32P31
6609,100240737,DEL1P36
6610,100217370,DEL1Q21
6611,100529242,DEL1Q41Q42
6612,100190984,DEL1Q43Q44
6613,100188856,DEL22Q11.2
6614,100529243,DEL2P12P11.2
6615,100240740,DEL2P16.1-P15
6616,100415942,DEL2P21
6617,100820633,DEL2Q23.1
6618,100192308,DEL2Q31
6619,100190983,DEL2Q32Q33
6620,100653385,DEL3PTERP25
6621,102216266,DEL3Q13.31
6622,100188788,DEL3Q29
6623,100528026,DEL4Q21
6624,102997064,DEL5Q12
6625,100270803,DEL6PTER
6626,100529221,DEL6Q11Q14
6627,100505391,DEL6Q24Q25
6628,100653380,DEL7Q11.23
6629,100885787,DEL8Q12Q21
6630,100526741,DEL8Q13
6631,100689491,DEL8Q21.11
6632,100240748,DEL9P
6633,9812,DELE1
6634,50514,DELEC1
6635,100271686,DELXP11.3
6636,100505389,DELXP21
6637,100529118,DELXP22.11
6638,100887743,DELXQ21
6639,100302680,DELXQ28
6640,619469,DELYQ11
6641,404636,DENND10
6642,55855,DENND10P1
6643,57189,DENND11
6644,57706,DENND1A
6645,163486,DENND1B
6646,79958,DENND1C
6647,27147,DENND2A
6648,6764,DENND2B
6649,163259,DENND2C
6650,79961,DENND2D
6651,22898,DENND3
6652,10260,DENND4A
6653,9909,DENND4B
6654,55667,DENND4C
6655,23258,DENND5A
6656,160518,DENND5B
6657,100874249,DENND5B-AS1
6658,201627,DENND6A
6659,106144528,DENND6A-AS1
6660,101929159,DENND6A-DT
6661,414918,DENND6B
6662,8562,DENR
6663,55635,DEPDC1
6664,101927220,DEPDC1-AS1
6665,55789,DEPDC1B
6666,730888,DEPDC1P1
6667,100126446,DEPDC1P2
6668,120863,DEPDC4
6669,9681,DEPDC5
6670,91614,DEPDC7
6671,11067,DEPP1
6672,64798,DEPTOR
6673,100529146,DER22T11-22
6674,100529149,DER22T8-22
6675,51071,DERA
6676,79139,DERL1
6677,51009,DERL2
6678,91319,DERL3
6679,113455421,DERPC
6680,1674,DES
6681,27351,DESI1
6682,51029,DESI2
6683,106866982,DES-LCR
6684,55070,DET1
6685,159989,DEUP1
6686,28955,DEXI
6687,100188774,DFCTRPS
6688,1676,DFFA
6689,1677,DFFB
6690,100422581,DFFBP1
6691,1694,DFNA16
6692,85507,DFNA18
6693,192644,DFNA21
6694,23723,DFNA24
6695,23719,DFNA30
6696,347737,DFNA31
6697,29779,DFNA33
6698,347713,DFNA42
6699,192676,DFNA43
6700,246289,DFNA47
6701,317664,DFNA49
6702,353347,DFNA53
6703,448962,DFNA54
6704,100359395,DFNA58
6705,100271924,DFNA59
6706,1689,DFNA7
6707,1705,DFNB13
6708,1706,DFNB14
6709,1709,DFNB17
6710,1713,DFNB20
6711,23713,DFNB27
6712,170508,DFNB33
6713,337991,DFNB38
6714,379003,DFNB40
6715,449483,DFNB45
6716,449488,DFNB46
6717,449489,DFNB47
6718,1697,DFNB5
6719,448963,DFNB51
6720,494148,DFNB55
6721,692220,DFNB62
6722,692219,DFNB65
6723,100302513,DFNB71
6724,100653390,DFNB81
6725,100359400,DFNB83
6726,100359399,DFNB85
6727,100861440,DFNB96
6728,1680,DFNX3
6729,724074,DFNY1
6730,8694,DGAT1
6731,84649,DGAT2
6732,347516,DGAT2L6
6733,646409,DGAT2L7P
6734,1714,DGCR
6735,25786,DGCR11
6736,25784,DGCR12
6737,9993,DGCR2
6738,26220,DGCR5
6739,8214,DGCR6
6740,85359,DGCR6L
6741,54487,DGCR8
6742,1606,DGKA
6743,1607,DGKB
6744,8527,DGKD
6745,8526,DGKE
6746,1608,DGKG
6747,160851,DGKH
6748,9162,DGKI
6749,139189,DGKK
6750,1609,DGKQ
6751,8525,DGKZ
6752,400126,DGKZP1
6753,80017,DGLUCY
6754,8026,DGS2
6755,1716,DGUOK
6756,100874048,DGUOK-AS1
6757,1718,DHCR24
6758,107984958,DHCR24-DT
6759,1717,DHCR7
6760,79947,DHDDS
6761,101928324,DHDDS-AS1
6762,27294,DHDH
6763,1719,DHFR
6764,200895,DHFR2
6765,573971,DHFRP1
6766,729816,DHFRP2
6767,1720,DHFRP3
6768,100132056,DHFRP5
6769,109729123,DHFRP6
6770,50846,DHH
6771,1723,DHODH
6772,1725,DHPS
6773,115817,DHRS1
6774,79154,DHRS11
6775,79758,DHRS12
6776,147015,DHRS13
6777,10202,DHRS2
6778,9249,DHRS3
6779,10901,DHRS4
6780,55449,DHRS4-AS1
6781,728635,DHRS4L1
6782,317749,DHRS4L2
6783,51635,DHRS7
6784,25979,DHRS7B
6785,201140,DHRS7C
6786,10170,DHRS9
6787,207063,DHRSX
6788,106478924,DHRSX-IT1
6789,10774,DHS
6790,107305681,DHS6S1
6791,55526,DHTKD1
6792,1665,DHX15
6793,8449,DHX16
6794,54505,DHX29
6795,22907,DHX30
6796,55760,DHX32
6797,56919,DHX33
6798,105371506,DHX33-DT
6799,9704,DHX34
6800,60625,DHX35
6801,170506,DHX36
6802,57647,DHX37
6803,9785,DHX38
6804,79665,DHX40
6805,107133522,DHX40P1
6806,90957,DHX57
6807,79132,DHX58
6808,1659,DHX8
6809,1660,DHX9
6810,1661,DHX9P1
6811,56616,DIABLO
6812,23771,DIANPH
6813,1729,DIAPH1
6814,100505658,DIAPH1-AS1
6815,1730,DIAPH2
6816,10824,DIAPH2-AS1
6817,81624,DIAPH3
6818,100874195,DIAPH3-AS1
6819,100874196,DIAPH3-AS2
6820,23405,DICER1
6821,400242,DICER1-AS1
6822,11083,DIDO1
6823,1732,DIH1
6824,780899,DIH2
6825,27292,DIMT1
6826,100422385,DIMT1P1
6827,108783646,DINOL
6828,1733,DIO1
6829,1734,DIO2
6830,100628307,DIO2-AS1
6831,1735,DIO3
6832,64150,DIO3OS
6833,100188011,DIP
6834,23181,DIP2A
6835,100862692,DIP2A-IT1
6836,57609,DIP2B
6837,22982,DIP2C
6838,388650,DIPK1A
6839,138311,DIPK1B
6840,125704,DIPK1C
6841,205428,DIPK2A
6842,79742,DIPK2B
6843,148252,DIRAS1
6844,54769,DIRAS2
6845,9077,DIRAS3
6846,116093,DIRC1
6847,729582,DIRC3
6848,105373877,DIRC3-AS1
6849,22894,DIS3
6850,115752,DIS3L
6851,129563,DIS3L2
6852,282697,DIS3L2P1
6853,27185,DISC1
6854,101929222,DISC1FP1
6855,104472714,DISC1-IT1
6856,27184,DISC2
6857,84976,DISP1
6858,85455,DISP2
6859,57540,DISP3
6860,85458,DIXDC1
6861,80870,DKBI
6862,1736,DKC1
6863,22943,DKK1
6864,27123,DKK2
6865,27122,DKK3
6866,27121,DKK4
6867,27120,DKKL1
6868,128848,DKKL1P1
6869,1737,DLAT
6870,10395,DLC1
6871,1738,DLD
6872,9940,DLEC1
6873,100421153,DLEC1P1
6874,10301,DLEU1
6875,103689915,DLEU1-AS1
6876,8847,DLEU2
6877,79469,DLEU2L
6878,220107,DLEU7
6879,100874074,DLEU7-AS1
6880,1739,DLG1
6881,100507086,DLG1-AS1
6882,1740,DLG2
6883,100302690,DLG2-AS1
6884,101929043,DLG2-AS2
6885,1741,DLG3
6886,100873930,DLG3-AS1
6887,1742,DLG4
6888,9231,DLG5
6889,100128292,DLG5-AS1
6890,9229,DLGAP1
6891,649446,DLGAP1-AS1
6892,84777,DLGAP1-AS2
6893,201477,DLGAP1-AS3
6894,101410534,DLGAP1-AS4
6895,284215,DLGAP1-AS5
6896,9228,DLGAP2
6897,100507435,DLGAP2-AS1
6898,58512,DLGAP3
6899,22839,DLGAP4
6900,101926987,DLGAP4-AS1
6901,9787,DLGAP5
6902,360014,DLGAP5P1
6903,8788,DLK1
6904,65989,DLK2
6905,28514,DLL1
6906,10683,DLL3
6907,54567,DLL4
6908,1743,DLST
6909,1744,DLSTP1
6910,1745,DLX1
6911,1746,DLX2
6912,104326193,DLX2-DT
6913,1747,DLX3
6914,1748,DLX4
6915,1749,DLX5
6916,1750,DLX6
6917,285987,DLX6-AS1
6918,100873931,DLX6-AS2
6919,109729182,DM1-AS
6920,90871,DMAC1
6921,100289059,DMAC1P1
6922,55101,DMAC2
6923,27109,DMAC2L
6924,55929,DMAP1
6925,1755,DMBT1
6926,375940,DMBT1L1
6927,127343,DMBX1
6928,11144,DMC1
6929,1756,DMD
6930,100873916,DMD-AS3
6931,29958,DMGDH
6932,93099,DMKN
6933,1758,DMP1
6934,1760,DMPK
6935,1761,DMRT1
6936,10655,DMRT2
6937,58524,DMRT3
6938,63951,DMRTA1
6939,63950,DMRTA2
6940,63948,DMRTB1
6941,63947,DMRTC1
